Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,Revenue,Year,Month,Month_Name,Quarter,Day,Weekday,Weekend_Flag,Revenue_Category,Churn_Status,Inventory_Risk,Order_Size,Recency,Frequency,Monetary,Cluster,Segment,Churn,Churn_Prediction
512608,22555,PLASTERS IN TIN STRONGMAN,12,2010-06-17 09:56:00,1.65,13488.0,United Kingdom,19.8,2010,6,June,2,17,Thursday,False,Low,Active,Low Risk,Small,17,23,15587.88,1,Regular,0,0
520179,21622,VINTAGE UNION JACK CUSHION COVER,5,2010-08-24 13:46:00,4.95,16550.0,United Kingdom,24.75,2010,8,August,3,24,Tuesday,False,Low,At Risk,Low Risk,Small,109,18,9435.13,1,Regular,1,1
491449,21491,SET OF THREE VINTAGE GIFT WRAPS,12,2009-12-11 10:58:00,1.95,17230.0,United Kingdom,23.4,2009,12,December,4,11,Friday,False,Low,At Risk,Low Risk,Small,264,18,9924.95,1,Regular,1,1
533736,18097A,PINK TALL PORCELAIN T-LIGHT HOLDER ,1,2010-11-18 13:51:00,2.55,16089.0,United Kingdom,2.55,2010,11,November,4,18,Thursday,False,Low,At Risk,High Risk,Small,386,2,271.44,0,VIP,1,1
553189,22925,BLUE GIANT GARDEN THERMOMETER,1,2011-05-15 13:14:00,5.95,15033.0,United Kingdom,5.95,2011,5,May,2,15,Sunday,True,Low,Active,High Risk,Small,5,10,2586.67,1,Regular,0,0
526657,22082,RIBBON REEL STRIPES DESIGN ,30,2010-10-12 14:52:00,1.65,16263.0,United Kingdom,49.5,2010,10,October,4,12,Tuesday,False,Low,At Risk,Low Risk,Small,423,1,351.01,0,VIP,1,1
494867,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,8,2010-01-19 11:33:00,0.65,17769.0,United Kingdom,5.2,2010,1,January,1,19,Tuesday,False,Low,Active,Low Risk,Small,13,17,7103.08,1,Regular,0,0
562099,22380,TOY TIDY SPACEBOY  ,5,2011-08-02 13:46:00,2.1,14688.0,United Kingdom,10.5,2011,8,August,3,2,Tuesday,False,Low,Active,Low Risk,Small,8,28,7713.57,1,Regular,0,0
511269,90036E,"FLOWER GLASS GARLD NECKL36""AMETHYST",1,2010-06-07 13:02:00,7.95,16984.0,United Kingdom,7.95,2010,6,June,2,7,Monday,False,Low,Active,High Risk,Small,88,9,10754.8,1,Regular,0,0
534769,22906,12 MESSAGE CARDS WITH ENVELOPES,12,2010-11-24 10:34:00,1.65,15358.0,United Kingdom,19.8,2010,11,November,4,24,Wednesday,False,Low,Active,Low Risk,Small,5,42,17050.41,1,Regular,0,0
560694,23209,LUNCH BAG DOILEY PATTERN ,30,2011-07-20 12:05:00,1.65,12757.0,Portugal,49.5,2011,7,July,3,20,Wednesday,False,Low,Active,Low Risk,Small,16,13,7857.1,1,Regular,0,0
561382,23020,GLASS  SONGBIRD STORAGE JAR,1,2011-07-26 17:27:00,12.5,16750.0,United Kingdom,12.5,2011,7,July,3,26,Tuesday,False,Low,Active,High Risk,Small,45,5,623.93,1,Regular,0,0
554151,21915,RED  HARMONICA IN BOX ,12,2011-05-23 11:07:00,1.25,14049.0,United Kingdom,15.0,2011,5,May,2,23,Monday,False,Low,Active,Low Risk,Small,17,13,13239.03,1,Regular,0,0
535085,22969,HOMEMADE JAM SCENTED CANDLES,24,2010-11-25 09:48:00,1.45,12839.0,United Kingdom,34.8,2010,11,November,4,25,Thursday,False,Low,Active,Low Risk,Small,3,26,10071.73,1,Regular,0,0
528325,22642,SET OF 4 NAPKIN CHARMS STARS   ,6,2010-10-21 13:02:00,2.55,15680.0,United Kingdom,15.3,2010,10,October,4,21,Thursday,False,Low,Active,Low Risk,Small,9,10,4507.58,1,Regular,0,0
554270,23093,SMALL PARISIENNE HEART PHOTO FRAME ,3,2011-05-23 13:05:00,2.49,15046.0,United Kingdom,7.470000000000001,2011,5,May,2,23,Monday,False,Low,Active,High Risk,Small,9,25,7812.39,1,Regular,0,0
578225,23103,JINGLE BELL HEART DECORATION,24,2011-11-23 11:51:00,1.65,17700.0,United Kingdom,39.6,2011,11,November,4,23,Wednesday,False,Low,Active,Low Risk,Small,17,14,6679.97,1,Regular,0,0
537155,21544,SKULLS  WATER TRANSFER TATTOOS ,1,2010-12-05 13:05:00,0.85,12748.0,United Kingdom,0.85,2010,12,December,4,5,Sunday,True,Low,Active,High Risk,Small,1,336,56599.39,2,Loyal,0,0
580259,22297,HEART IVORY TRELLIS SMALL,24,2011-12-02 12:32:00,1.25,13705.0,United Kingdom,30.0,2011,12,December,4,2,Friday,False,Low,Active,Low Risk,Small,8,7,2035.33,1,Regular,0,0
539002,21361,LOVE LARGE WOOD LETTERS ,1,2010-12-15 12:30:00,12.75,14527.0,United Kingdom,12.75,2010,12,December,4,15,Wednesday,False,Low,Active,High Risk,Small,3,122,27792.3,2,Loyal,0,0
541239,22197,SMALL POPCORN HOLDER,200,2011-01-16 10:56:00,0.72,16401.0,United Kingdom,144.0,2011,1,January,1,16,Sunday,True,Medium,Active,Low Risk,Medium,1,23,6849.15,1,Regular,0,0
521563,21989,PACK OF 20 SKULL PAPER NAPKINS,12,2010-09-07 10:26:00,0.85,12921.0,United Kingdom,10.2,2010,9,September,3,7,Tuesday,False,Low,Active,Low Risk,Small,9,74,35921.04,2,Loyal,0,0
544571,22536,MAGIC DRAWING SLATE PURDEY,24,2011-02-21 13:07:00,0.42,15146.0,United Kingdom,10.08,2011,2,February,1,21,Monday,False,Low,At Risk,Low Risk,Small,165,2,1327.16,1,Regular,1,1
492421,21899,"KEY FOB , GARAGE DESIGN",1,2009-12-16 17:40:00,0.65,17402.0,United Kingdom,0.65,2009,12,December,4,16,Wednesday,False,Low,Active,High Risk,Small,5,23,5096.18,1,Regular,0,0
538512,22481,BLACK TEA TOWEL CLASSIC DESIGN,12,2010-12-12 14:03:00,1.25,16665.0,United Kingdom,15.0,2010,12,December,4,12,Sunday,True,Low,At Risk,Low Risk,Small,362,1,135.4,0,VIP,1,1
573867,22332,SKULLS PARTY BAG + STICKER SET,8,2011-11-01 12:12:00,1.65,12674.0,France,13.2,2011,11,November,4,1,Tuesday,False,Low,Active,Low Risk,Small,39,4,1970.6,1,Regular,0,0
505779,85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,4,2010-04-26 10:44:00,4.25,13555.0,United Kingdom,17.0,2010,4,April,2,26,Monday,False,Low,Active,High Risk,Small,74,13,8999.19,1,Regular,0,0
573347,21535,RED RETROSPOT SMALL MILK JUG,3,2011-10-30 12:26:00,2.55,13137.0,United Kingdom,7.649999999999999,2011,10,October,4,30,Sunday,True,Low,Active,High Risk,Small,11,16,7712.7,1,Regular,0,0
525075,21754,HOME BUILDING BLOCK WORD,2,2010-10-03 15:24:00,5.95,16782.0,United Kingdom,11.9,2010,10,October,4,3,Sunday,True,Low,Active,High Risk,Small,10,38,10438.41,1,Regular,0,0
563427,22560,TRADITIONAL MODELLING CLAY,3,2011-08-16 11:40:00,1.25,16470.0,United Kingdom,3.75,2011,8,August,3,16,Tuesday,False,Low,Active,High Risk,Small,52,11,2458.6,1,Regular,0,0
543281,21891,TRADITIONAL WOODEN SKIPPING ROPE,1,2011-02-06 15:34:00,1.25,14606.0,United Kingdom,1.25,2011,2,February,1,6,Sunday,True,Low,Active,High Risk,Small,1,192,30861.06,2,Loyal,0,0
535645,22582,PACK OF 6 SWEETIE GIFT BOXES,4,2010-11-28 10:41:00,2.55,15860.0,United Kingdom,10.2,2010,11,November,4,28,Sunday,True,Low,Active,High Risk,Small,41,17,2505.21,1,Regular,0,0
534158,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,6,2010-11-21 12:40:00,0.85,13988.0,United Kingdom,5.1,2010,11,November,4,21,Sunday,True,Low,Active,Low Risk,Small,20,8,4757.8,1,Regular,0,0
500883,84988,SET OF 72 PINK HEART PAPER DOILIES,12,2010-03-10 14:52:00,1.45,12471.0,Germany,17.4,2010,3,March,1,10,Wednesday,False,Low,Active,Low Risk,Small,2,79,39963.79,2,Loyal,0,0
544462,22980,PANTRY SCRUBBING BRUSH,6,2011-02-20 14:21:00,1.65,17050.0,United Kingdom,9.9,2011,2,February,1,20,Sunday,True,Low,At Risk,Low Risk,Small,96,11,4691.79,1,Regular,1,1
521478,84692,BOX OF 24 COCKTAIL PARASOLS,2,2010-09-06 12:55:00,0.42,17841.0,United Kingdom,0.84,2010,9,September,3,6,Monday,False,Low,Active,High Risk,Small,2,211,70884.07,2,Loyal,0,0
565465,23130,MISTLETOE HEART WREATH GREEN,4,2011-09-05 09:46:00,4.15,15364.0,United Kingdom,16.6,2011,9,September,3,5,Monday,False,Low,At Risk,High Risk,Small,96,2,913.19,1,Regular,1,1
491726,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2009-12-14 08:40:00,1.25,12439.0,Cyprus,15.0,2009,12,December,4,14,Monday,False,Low,At Risk,Low Risk,Small,683,2,1158.18,0,VIP,1,1
522435,82551,LAUNDRY 15C METAL SIGN,10,2010-09-14 13:45:00,1.45,14606.0,United Kingdom,14.5,2010,9,September,3,14,Tuesday,False,Low,Active,Low Risk,Small,1,192,30861.06,2,Loyal,0,0
490118,21989,PACK OF 20 SKULL PAPER NAPKINS,3,2009-12-03 17:46:00,0.85,17851.0,United Kingdom,2.55,2009,12,December,4,3,Thursday,False,Low,At Risk,High Risk,Small,422,6,1563.34,0,VIP,1,1
561926,23015,CORDIAL GLASS JUG,2,2011-08-01 12:48:00,8.25,12749.0,United Kingdom,16.5,2011,8,August,3,1,Monday,False,Low,Active,High Risk,Small,4,9,6897.36,1,Regular,0,0
548412,82482,WOODEN PICTURE FRAME WHITE FINISH,36,2011-03-31 10:38:00,2.1,12601.0,Germany,75.60000000000001,2011,3,March,1,31,Thursday,False,Medium,At Risk,Low Risk,Small,190,6,681.26,1,Regular,1,1
538040,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2010-12-09 13:08:00,3.75,16520.0,United Kingdom,7.5,2010,12,December,4,9,Thursday,False,Low,At Risk,High Risk,Small,186,6,2482.62,1,Regular,1,1
499303,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2010-02-26 08:46:00,2.55,13089.0,United Kingdom,81.6,2010,2,February,1,26,Friday,False,Medium,Active,Low Risk,Small,3,203,116737.86,2,Loyal,0,0
578016,23431,NATURAL HANGING QUILTED HEARTS ,12,2011-11-22 13:02:00,0.83,14506.0,United Kingdom,9.96,2011,11,November,4,22,Tuesday,False,Low,Active,Low Risk,Small,17,7,3290.67,1,Regular,0,0
510150,22424,ENAMEL BREAD BIN CREAM,4,2010-05-27 13:10:00,12.75,13093.0,United Kingdom,51.0,2010,5,May,2,27,Thursday,False,Medium,At Risk,High Risk,Small,276,55,54943.65,2,Loyal,1,1
501523,47566,PARTY BUNTING,5,2010-03-17 12:14:00,4.65,13612.0,United Kingdom,23.25,2010,3,March,1,17,Wednesday,False,Low,At Risk,Low Risk,Small,633,1,818.29,0,VIP,1,1
521205,21975,PACK OF 60 DINOSAUR CAKE CASES,1,2010-09-02 18:22:00,0.55,17324.0,United Kingdom,0.55,2010,9,September,3,2,Thursday,False,Low,Active,High Risk,Small,18,12,2301.87,1,Regular,0,0
511074,21897,POTTING SHED CANDLE CITRONELLA,2,2010-06-06 13:45:00,2.95,18137.0,United Kingdom,5.9,2010,6,June,2,6,Sunday,True,Low,At Risk,High Risk,Small,551,2,145.99,0,VIP,1,1
577680,22042,CHRISTMAS CARD SINGING ANGEL,12,2011-11-21 10:51:00,0.42,17227.0,United Kingdom,5.04,2011,11,November,4,21,Monday,False,Low,Active,Low Risk,Small,19,12,2022.03,1,Regular,0,0
532955,22795,SWEETHEART RECIPE BOOK STAND,8,2010-11-15 12:19:00,6.75,17139.0,United Kingdom,54.0,2010,11,November,4,15,Monday,False,Medium,Active,Low Risk,Small,16,25,19584.46,1,Regular,0,0
537219,22619,SET OF 6 SOLDIER SKITTLES,3,2010-12-05 15:47:00,3.75,14081.0,United Kingdom,11.25,2010,12,December,4,5,Sunday,True,Low,At Risk,High Risk,Small,302,10,5370.1,0,VIP,1,1
500166,16156S,WRAP PINK FAIRY CAKES ,25,2010-03-05 09:09:00,0.42,15203.0,United Kingdom,10.5,2010,3,March,1,5,Friday,False,Low,Active,Low Risk,Small,26,15,4400.18,1,Regular,0,0
501278,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,4,2010-03-15 14:01:00,1.49,17180.0,United Kingdom,5.96,2010,3,March,1,15,Monday,False,Low,Active,High Risk,Small,56,11,2256.98,1,Regular,0,0
562283,22396,MAGNETS PACK OF 4 RETRO PHOTO,12,2011-08-04 10:43:00,0.39,15249.0,United Kingdom,4.68,2011,8,August,3,4,Thursday,False,Low,Active,Low Risk,Small,32,18,9266.0,1,Regular,0,0
521914,21498,RED SPOTS  WRAP ,25,2010-09-09 13:51:00,0.42,12460.0,Belgium,10.5,2010,9,September,3,9,Thursday,False,Low,At Risk,Low Risk,Small,456,1,326.65,0,VIP,1,1
498905,47570B,TEA TIME TABLE CLOTH,2,2010-02-23 14:40:00,10.65,12854.0,United Kingdom,21.3,2010,2,February,1,23,Tuesday,False,Low,Active,High Risk,Small,79,7,2994.02,1,Regular,0,0
511055,84997B,RED 3 PIECE MINI DOTS CUTLERY SET,1,2010-06-06 12:16:00,3.75,14415.0,United Kingdom,3.75,2010,6,June,2,6,Sunday,True,Low,Active,High Risk,Small,1,23,12091.6,1,Regular,0,0
559927,21669,BLUE STRIPE CERAMIC DRAWER KNOB,96,2011-07-13 17:03:00,1.06,17567.0,United Kingdom,101.76,2011,7,July,3,13,Wednesday,False,Medium,Active,Low Risk,Medium,7,9,5356.03,1,Regular,0,0
536363,20685,DOORMAT RED RETROSPOT,10,2010-11-30 19:27:00,6.75,13093.0,United Kingdom,67.5,2010,11,November,4,30,Tuesday,False,Medium,At Risk,Low Risk,Small,276,55,54943.65,2,Loyal,1,1
500014,21504,SKULLS GREETING CARD,12,2010-03-04 10:29:00,0.42,15622.0,United Kingdom,5.04,2010,3,March,1,4,Thursday,False,Low,Active,Low Risk,Small,43,17,7852.610000000001,1,Regular,0,0
577082,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,4,2011-11-17 15:31:00,3.75,15811.0,United Kingdom,15.0,2011,11,November,4,17,Thursday,False,Low,Active,High Risk,Small,22,7,3890.52,1,Regular,0,0
489652,22186,RED STAR CARD HOLDER,6,2009-12-01 17:08:00,2.95,15265.0,United Kingdom,17.700000000000003,2009,12,December,4,1,Tuesday,False,Low,At Risk,Low Risk,Small,151,4,3345.64,1,Regular,1,1
500460,84837,WHITE SWEETHEARTS CABINET 4 DRAWERS,2,2010-03-08 12:33:00,12.75,18170.0,United Kingdom,25.5,2010,3,March,1,8,Monday,False,Low,Active,High Risk,Small,33,9,2878.0,1,Regular,0,0
564650,22236,CAKE STAND 3 TIER MAGIC GARDEN,24,2011-08-26 14:17:00,10.95,14646.0,Netherlands,262.79999999999995,2011,8,August,3,26,Friday,False,High,Active,Low Risk,Medium,2,151,528602.52,3,At Risk,0,0
544585,POST,POSTAGE,1,2011-02-21 14:58:00,18.0,12523.0,France,18.0,2011,2,February,1,21,Monday,False,Low,Active,High Risk,Small,19,23,4372.15,1,Regular,0,0
492777,79321,CHILLI LIGHTS,4,2009-12-18 16:06:00,4.95,13468.0,United Kingdom,19.8,2009,12,December,4,18,Friday,False,Low,Active,High Risk,Small,2,72,13390.51,1,Regular,0,0
490613,21232,STRAWBERRY CERAMIC TRINKET BOX,5,2009-12-07 11:47:00,1.25,16768.0,United Kingdom,6.25,2009,12,December,4,7,Monday,False,Low,Active,Low Risk,Small,48,9,1708.12,1,Regular,0,0
538449,82599,FANNY'S REST STOPMETAL SIGN,2,2010-12-12 12:24:00,2.1,17085.0,United Kingdom,4.2,2010,12,December,4,12,Sunday,True,Low,At Risk,High Risk,Small,123,28,7891.41,1,Regular,1,1
523650,22382,LUNCH BAG SPACEBOY DESIGN ,1,2010-09-23 13:03:00,1.65,18107.0,United Kingdom,1.65,2010,9,September,3,23,Thursday,False,Low,At Risk,High Risk,Small,442,1,167.13,0,VIP,1,1
577794,23312,VINTAGE CHRISTMAS GIFT SACK,2,2011-11-21 16:48:00,4.15,14030.0,United Kingdom,8.3,2011,11,November,4,21,Monday,False,Low,Active,High Risk,Small,18,20,8262.29,1,Regular,0,0
528741,21930,JUMBO STORAGE BAG SKULLS,1,2010-10-24 14:08:00,1.95,15665.0,United Kingdom,1.95,2010,10,October,4,24,Sunday,True,Low,At Risk,High Risk,Small,168,5,4015.12,1,Regular,1,1
562984,22686,FRENCH BLUE METAL DOOR SIGN No,1,2011-08-11 11:45:00,1.25,17841.0,United Kingdom,1.25,2011,8,August,3,11,Thursday,False,Low,Active,High Risk,Small,2,211,70884.07,2,Loyal,0,0
562416,22826,LOVE SEAT ANTIQUE WHITE METAL,2,2011-08-04 16:31:00,85.0,13969.0,United Kingdom,170.0,2011,8,August,3,4,Thursday,False,Medium,Active,High Risk,Medium,7,35,13365.87,1,Regular,0,0
504833,22607,WOODEN ROUNDERS GARDEN SET ,2,2010-04-16 13:40:00,8.5,14907.0,United Kingdom,17.0,2010,4,April,2,16,Friday,False,Low,Active,High Risk,Small,3,16,6165.79,1,Regular,0,0
510623,21977,PACK OF 60 PINK PAISLEY CAKE CASES,120,2010-06-02 11:11:00,0.42,17511.0,United Kingdom,50.4,2010,6,June,2,2,Wednesday,False,Medium,Active,Low Risk,Small,3,60,175603.55,2,Loyal,0,0
561037,20719,WOODLAND CHARLOTTE BAG,10,2011-07-24 11:55:00,0.85,12472.0,Germany,8.5,2011,7,July,3,24,Sunday,True,Low,Active,Low Risk,Small,32,19,17880.59,1,Regular,0,0
529797,21703,BAG 125g SWIRLY MARBLES,2,2010-10-29 17:26:00,0.42,17884.0,United Kingdom,0.84,2010,10,October,4,29,Friday,False,Low,Active,High Risk,Small,4,20,3072.89,1,Regular,0,0
561050,16161P,WRAP ENGLISH ROSE ,25,2011-07-24 13:06:00,0.42,16558.0,United Kingdom,10.5,2011,7,July,3,24,Sunday,True,Low,Active,Low Risk,Small,1,38,13873.51,1,Regular,0,0
529810,22470,HEART OF WICKER LARGE,5,2010-10-31 11:01:00,2.95,16010.0,United Kingdom,14.75,2010,10,October,4,31,Sunday,True,Low,At Risk,Low Risk,Small,246,11,1724.06,1,Regular,1,1
566860,84946,ANTIQUE SILVER T-LIGHT GLASS,48,2011-09-15 12:40:00,1.25,17002.0,United Kingdom,60.0,2011,9,September,3,15,Thursday,False,Medium,Active,Low Risk,Small,86,7,2571.55,1,Regular,0,0
568229,23512,EMBROIDERED RIBBON REEL ROSIE,6,2011-09-26 11:04:00,2.08,15358.0,United Kingdom,12.48,2011,9,September,3,26,Monday,False,Low,Active,Low Risk,Small,5,42,17050.41,1,Regular,0,0
574714,22897,OVEN MITT APPLES DESIGN,1,2011-11-06 14:29:00,1.45,15427.0,United Kingdom,1.45,2011,11,November,4,6,Sunday,True,Low,Active,High Risk,Small,33,3,1483.14,1,Regular,0,0
555949,22845,VINTAGE CREAM CAT FOOD CONTAINER,2,2011-06-08 10:50:00,6.35,16626.0,United Kingdom,12.7,2011,6,June,2,8,Wednesday,False,Low,Active,High Risk,Small,1,17,4413.1,1,Regular,0,0
544352,22150,3 STRIPEY MICE FELTCRAFT,6,2011-02-18 10:16:00,1.95,15290.0,United Kingdom,11.7,2011,2,February,1,18,Friday,False,Low,Active,Low Risk,Small,5,26,10496.28,1,Regular,0,0
555564,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,10,2011-06-05 15:01:00,0.85,15005.0,United Kingdom,8.5,2011,6,June,2,5,Sunday,True,Low,Active,Low Risk,Small,16,56,14106.2,1,Regular,0,0
546757,21204,DAISIES  HONEYCOMB GARLAND ,24,2011-03-16 13:44:00,1.65,15381.0,United Kingdom,39.6,2011,3,March,1,16,Wednesday,False,Low,At Risk,Low Risk,Small,214,5,1890.57,1,Regular,1,1
517336,22549,PICTURE DOMINOES,4,2010-07-28 13:36:00,1.45,13590.0,United Kingdom,5.8,2010,7,July,3,28,Wednesday,False,Low,Active,High Risk,Small,11,18,6349.59,1,Regular,0,0
562156,85230E,STRAWBRY SCENTED VOTIVE CANDLE,24,2011-08-03 11:35:00,0.29,14401.0,United Kingdom,6.959999999999999,2011,8,August,3,3,Wednesday,False,Low,Active,Low Risk,Small,4,22,6795.9,1,Regular,0,0
560978,22550,HOLIDAY FUN LUDO,12,2011-07-22 12:20:00,3.75,15815.0,United Kingdom,45.0,2011,7,July,3,22,Friday,False,Low,Active,Low Risk,Small,64,5,2100.6,1,Regular,0,0
536367,21777,RECIPE BOX WITH METAL HEART,4,2010-12-01 08:34:00,7.95,13047.0,United Kingdom,31.8,2010,12,December,4,1,Wednesday,False,Low,Active,High Risk,Small,32,24,8795.16,1,Regular,0,0
555583,21524,DOORMAT SPOTTY HOME SWEET HOME,2,2011-06-06 09:03:00,7.95,13534.0,United Kingdom,15.9,2011,6,June,2,6,Monday,False,Low,Active,High Risk,Small,2,35,7720.900000000001,1,Regular,0,0
557349,20719,WOODLAND CHARLOTTE BAG,10,2011-06-20 10:34:00,0.85,16717.0,United Kingdom,8.5,2011,6,June,2,20,Monday,False,Low,Active,Low Risk,Small,24,14,6986.2300000000005,1,Regular,0,0
524716,21578,WOODLAND DESIGN  COTTON TOTE BAG,6,2010-09-30 13:13:00,2.25,12562.0,France,13.5,2010,9,September,3,30,Thursday,False,Low,Active,Low Risk,Small,8,9,4966.92,1,Regular,0,0
581433,22391,PAPERWEIGHT HOME SWEET HOME,24,2011-12-08 15:54:00,0.39,14911.0,EIRE,9.36,2011,12,December,4,8,Thursday,False,Low,Active,Low Risk,Small,1,398,295972.63,3,At Risk,0,0
568469,22112,CHOCOLATE HOT WATER BOTTLE,3,2011-09-27 11:38:00,4.95,14141.0,United Kingdom,14.85,2011,9,September,3,27,Tuesday,False,Low,Active,High Risk,Small,3,4,915.13,1,Regular,0,0
570272,23331,DECORATIVE WICKER HEART SMALL,48,2011-10-10 10:45:00,0.63,14297.0,United Kingdom,30.24,2011,10,October,4,10,Monday,False,Low,Active,Low Risk,Small,18,4,1305.33,1,Regular,0,0
559368,23199,JUMBO BAG APPLES,10,2011-07-08 09:38:00,2.08,17031.0,United Kingdom,20.8,2011,7,July,3,8,Friday,False,Low,Active,Low Risk,Small,12,6,2773.85,1,Regular,0,0
537037,22835,HOT WATER BOTTLE I AM SO POORLY,3,2010-12-05 10:03:00,4.65,17243.0,United Kingdom,13.95,2010,12,December,4,5,Sunday,True,Low,Active,High Risk,Small,1,69,20889.86,1,Regular,0,0
510659,21216,"SET 3 RED SPOT TIN TEA,COFFEE,SUGAR",1,2010-06-02 14:24:00,4.95,16549.0,United Kingdom,4.95,2010,6,June,2,2,Wednesday,False,Low,Active,High Risk,Small,10,34,13182.19,1,Regular,0,0
500094,22107,PIZZA PLATE IN BOX,1,2010-03-04 12:24:00,3.75,15005.0,United Kingdom,3.75,2010,3,March,1,4,Thursday,False,Low,Active,High Risk,Small,16,56,14106.2,1,Regular,0,0
574046,23461,SWEETHEART BIRD HOUSE,1,2011-11-02 13:19:00,4.15,15743.0,United Kingdom,4.15,2011,11,November,4,2,Wednesday,False,Low,Active,High Risk,Small,16,4,784.46,1,Regular,0,0
502118,20717,STRAWBERRY SHOPPER BAG,20,2010-03-23 11:13:00,1.25,15614.0,United Kingdom,25.0,2010,3,March,1,23,Tuesday,False,Low,At Risk,Low Risk,Small,438,4,3147.36,0,VIP,1,1
576065,23300,GARDENERS KNEELING PAD CUP OF TEA ,2,2011-11-13 15:42:00,1.65,15005.0,United Kingdom,3.3,2011,11,November,4,13,Sunday,True,Low,Active,High Risk,Small,16,56,14106.2,1,Regular,0,0
489446,20725,LUNCH BAG RED SPOTTY,10,2009-12-01 10:06:00,1.65,13758.0,United Kingdom,16.5,2009,12,December,4,1,Tuesday,False,Low,Active,Low Risk,Small,12,15,9416.98,1,Regular,0,0
546084,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,2011-03-09 11:28:00,0.85,14112.0,United Kingdom,10.2,2011,3,March,1,9,Wednesday,False,Low,Active,Low Risk,Small,23,13,5834.59,1,Regular,0,0
547666,84978,HANGING HEART JAR T-LIGHT HOLDER,24,2011-03-24 13:23:00,1.25,14235.0,United Kingdom,30.0,2011,3,March,1,24,Thursday,False,Low,Active,Low Risk,Small,75,9,4717.99,1,Regular,0,0
492942,72802B,OCEAN SCENT CANDLE IN JEWELLED BOX,12,2009-12-21 12:38:00,4.25,17213.0,United Kingdom,51.0,2009,12,December,4,21,Monday,False,Medium,Active,Low Risk,Small,40,13,5182.3,1,Regular,0,0
502868,22181,SNOWSTORM PHOTO FRAME FRIDGE MAGNET,1,2010-03-28 16:04:00,0.85,16655.0,United Kingdom,0.85,2010,3,March,1,28,Sunday,True,Low,Active,High Risk,Small,18,13,6548.37,1,Regular,0,0
561222,21703,BAG 125g SWIRLY MARBLES,12,2011-07-26 09:27:00,0.42,13588.0,United Kingdom,5.04,2011,7,July,3,26,Tuesday,False,Low,Active,Low Risk,Small,16,9,2478.95,1,Regular,0,0
499226,18098C,PORCELAIN BUTTERFLY OIL BURNER,6,2010-02-25 11:49:00,2.95,13148.0,United Kingdom,17.700000000000003,2010,2,February,1,25,Thursday,False,Low,Active,Low Risk,Small,29,26,8621.81,1,Regular,0,0
573029,23404,HOME SWEET HOME BLACKBOARD,2,2011-10-27 13:33:00,4.95,14971.0,United Kingdom,9.9,2011,10,October,4,27,Thursday,False,Low,Active,High Risk,Small,35,3,1116.57,1,Regular,0,0
529787,21016,LIGHT BIRD HOUSE TREE DECORATION,1,2010-10-29 15:34:00,0.85,13263.0,United Kingdom,0.85,2010,10,October,4,29,Friday,False,Low,Active,High Risk,Small,1,39,8704.69,1,Regular,0,0
505709,84584,PINK GINGHAM CAT WITH SCARF,1,2010-04-25 12:34:00,2.55,13050.0,United Kingdom,2.55,2010,4,April,2,25,Sunday,True,Low,Active,High Risk,Small,15,35,12344.53,1,Regular,0,0
532023,22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,1,2010-11-10 13:13:00,2.95,14963.0,United Kingdom,2.95,2010,11,November,4,10,Wednesday,False,Low,Active,High Risk,Small,10,12,3164.48,1,Regular,0,0
505316,22367,CHILDS APRON SPACEBOY DESIGN,8,2010-04-21 12:06:00,1.95,16231.0,United Kingdom,15.6,2010,4,April,2,21,Wednesday,False,Low,At Risk,Low Risk,Small,379,4,1078.22,0,VIP,1,1
563613,22386,JUMBO BAG PINK POLKADOT,10,2011-08-18 08:49:00,2.08,12688.0,Israel,20.8,2011,8,August,3,18,Thursday,False,Low,At Risk,Low Risk,Small,114,1,4873.81,1,Regular,1,1
528732,22699,ROSES REGENCY TEACUP AND SAUCER ,6,2010-10-24 13:46:00,2.95,13948.0,United Kingdom,17.700000000000003,2010,10,October,4,24,Sunday,True,Low,At Risk,Low Risk,Small,361,4,548.76,0,VIP,1,1
501129,46000P,POLYESTER FILLER PAD 65CMx65CM,10,2010-03-12 16:18:00,4.25,17754.0,United Kingdom,42.5,2010,3,March,1,12,Friday,False,Low,Active,Low Risk,Small,1,13,4577.53,1,Regular,0,0
504594,21976,PACK OF 60 MUSHROOM CAKE CASES,3,2010-04-15 10:49:00,0.55,15910.0,United Kingdom,1.65,2010,4,April,2,15,Thursday,False,Low,Active,High Risk,Small,1,15,2681.8,1,Regular,0,0
578019,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,1,2011-11-22 13:11:00,4.25,17360.0,United Kingdom,4.25,2011,11,November,4,22,Tuesday,False,Low,Active,High Risk,Small,17,6,1231.38,1,Regular,0,0
